1. 1.361000e-05 
4.  3.398500e-03 
4.  2.911400e-03 
6.  2.786200e-03 
2.  1.021400e-03 
2.  8.906500e-04 
4.  7.417100e-04 
4.  5.270800e-04 
6.  4.992800e-04 
2.  2.179300e-04 
2.  2.112000e-04 
4.  1.962700e-04 
6.  1.487800e-04 
8.  1.178200e-04 
4.  4.920000e-05 
6.  4.506000e-05 
2.  2.301000e-05 
2.  1.194000e-05 
3.  8.540000e-06 
-1           -1           
2.  9.876400e-02 
2.  1.804200e-02 
2.  1.739600e-02 
4.  1.461900e-02 
2.  4.447700e-03 
2.  4.147600e-03 
4.  3.517900e-03 
4.  3.021600e-03 
6.  2.889300e-03 
